dist,town,village,area,orientations,room,bedroom,living_room,washing_room,rent,lease_mode,label,elevator,parking,water,electricity,gas
香洲区,南湾,中信红树湾二期,72,西南,11厅1卫,1,1,1,8500 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,吉大,荔苑,35,南,11厅1卫,1,1,1,8500 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,吉大,新达城大厦,45,北,11厅1卫,1,1,1,8500 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,南湾,天朗海峰,63,东,11厅1卫,1,1,1,8500 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,拱北,龙泉阁,30,东,10厅1卫,1,0,1,8500 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,前山,华业香庄,35,东,10厅1卫,1,0,1,8500 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,南湾,天朗海峰,63,东,11厅1卫,1,1,1,8500 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,夏湾,卓凡中心,60,南,11厅1卫,1,1,1,8500 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,有
香洲区,柠溪,丰达大厦,25,南,10厅1卫,1,0,1,8500 ,整租,/精装/随时看房/,无,租用车位,民水,民电,无
香洲区,兰埔,格力香樟,48,南西南,10厅1卫,1,0,1,8500 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,兰埔,格力香樟,47.58,东南,11厅1卫,1,1,1,8500 ,整租,/,无,免费车位,民水,民电,有
香洲区,唐家湾,保利海上五月花,38,东,11厅1卫,1,1,1,8500 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,吉大,诚丰银座,42,东南,11厅1卫,1,1,1,8385 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,吉大,星晴公寓,52.36,东南,11厅1卫,1,1,1,8300 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,南湾,华发世纪城三期,48,西南,11厅1卫,1,1,1,8300 ,整租,/精装/随时看房/,无,免费车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,37,南,10厅1卫,1,0,1,8300 ,整租,/精装/随时看房/,无,免费车位,民水,民电,有
香洲区,横琴,保利国际广场,65.77,东,11厅1卫,1,1,1,8300 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,前山,诚丰水晶座,34,西,11厅1卫,1,1,1,8200 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,唐家湾,恒隆华萃园,37.22,西南,10厅1卫,1,0,1,8200 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,横琴,紫檀文化中心,42,东南,10厅1卫,1,0,1,8200 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,44.6,东南,10厅1卫,1,0,1,8200 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,无
香洲区,柠溪,名都大厦,38,东,10厅1卫,1,0,1,8200 ,整租,/,无,租用车位,民水,民电,无
香洲区,新香洲,优特总部大厦,59,南,11厅1卫,1,1,1,8200 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,上冲,华发城建未来荟,47,西南,11厅1卫,1,1,1,8100 ,整租,/精装/随时看房/,无,免费车位,民水,民电,有
香洲区,横琴,华发首府花园一期,54,东,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,免费车位,民水,民电,有
香洲区,拱北,恒虹世纪广场,60,东南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,免费车位,民水,民电,有
香洲区,新香洲,优特广场桂语香山,60.4,北,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,免费车位,商水,商电,无
香洲区,横琴,信德口岸商务中心,46,北,10厅1卫,1,0,1,8000 ,整租,/精装/,无,免费车位,商水,商电,有
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,无
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,43,北,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,43,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,三一南方总部大厦,42,东南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,新香洲,优特广场桂语香山,60,南,10厅1卫,1,0,1,8000 ,整租,/精装/随时看房/非居住房屋/,无,租用车位,商水,商电,无
香洲区,吉大,海怡大厦,43,东南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,横琴,新兴际华财富广场,46.72,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,洪湾,奥园观山海,39,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,无
香洲区,拱北,龙城花园,42,东北,11厅1卫,1,1,1,8000 ,整租,/,无,免费车位,民水,民电,无
香洲区,拱北,九洲时代,43.95,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,横琴,三一南方总部大厦,42,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,吉大,诚丰银座,45,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,荔枝湾花园（南区）,27,西,10厅1卫,1,0,1,8000 ,整租,/,无,免费车位,民水,民电,有
香洲区,横琴,三一南方总部大厦,42,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,老香洲,中珠水晶堡,53,东南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,免费车位,民水,民电,无
香洲区,横琴,保利国际广场,65,西,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/非居住房屋/,无,免费车位,商水,商电,无
香洲区,前山,前山新城,25,南,10厅1卫,1,0,1,8000 ,整租,/精装/随时看房/动迁安置房/,无,免费车位,民水,民电,有
香洲区,上冲,奥园商业广场,42,南,12厅1卫,1,2,1,8000 ,整租,/精装/,无,免费车位,民水,商电,有
香洲区,吉大,石花公寓,35,东南,11厅1卫,1,1,1,8000 ,整租,/,无,租用车位,民水,民电,无
香洲区,拱北,兴发大厦,35,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,横琴,横琴万象世界,45,南北,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,吉大,华业临海,58,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,南湾,中信红树湾二期,58,东南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,上冲,华发城建未来荟,43,西北,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,拱北,香江楼,40,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,德丰大厦,45,南,11厅1卫,1,1,1,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,柠溪,恒和中心,43.57,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,兰埔,万科金域缇香,40,西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,新香洲,优特广场桂语香山,50,北,10厅1卫,1,0,1,8000 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,无
香洲区,南湾,华发世纪城三期,52.68,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,前山,蓝钻100,37.47,东南,10厅1卫,1,0,1,8000 ,整租,/,无,租用车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,49,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,拱北,利腾金力湾商业中心,49,北,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,拱北,利腾金力湾商业中心,49,北,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,39,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,52,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,吉大,诚丰银座,45,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,拱北,利腾金力湾商业中心,52,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,南湾,天朗海峰,78.5,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,柠溪,恒和中心,38,东,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,上冲,奥园商业广场,31,东,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/非居住房屋/,无,租用车位,商水,商电,有
香洲区,吉大,九洲新村,50,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,拱北,正邦岭秀城公寓楼,41,北,10厅1卫,1,0,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,拱北,西海名苑,40,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,南湾,天朗海峰,79,南,11厅1卫,1,1,1,8000 ,整租,/,无,租用车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,82.04,东南,12厅1卫,1,2,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,新兴际华财富广场,46.72,东,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,商水,商电,无
香洲区,吉大,九洲假日,42,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,41,南北,10厅1卫,1,0,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,横琴国贸大厦,74,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,横琴,横琴国贸大厦,74,西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,老香洲,中珠水晶堡,48,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,横琴,信德口岸商务中心,75,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,有
香洲区,拱北,侨南街小区,25,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,82.75,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,夏湾,宝珠新村,30,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,82,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,横琴国贸大厦,74,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,横琴,中冶盛世国际广场,49.63,东,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,吉大,光大国际贸易中心,194,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,194,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,178.7,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,227.52,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,137.9,南,10厅0卫,1,0,0,8000 ,整租,/,无,免费车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,178.7,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,光大国际贸易中心,194,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,吉大,万科石花66号,37.28,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/非居住房屋/,无,租用车位,商水,商电,无
香洲区,横琴,铁建大厦,57,东南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,拱北,宏盛大厦,25,西南,10厅1卫,1,0,1,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,横琴,湾区一号,36.81,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,夏湾,宝珠新村,28,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,前山,诚丰水晶座,35,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,夏湾,夏湾新村,12,东,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,横琴,中冶盛世国际广场,50,东南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,横琴,横琴金融传媒中心,48,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,南湾,华发新城四期,41,南,12厅2卫,1,2,2,8000 ,整租,/精装/双卫生间/,无,租用车位,民水,民电,有
香洲区,洪湾,利是达星际广场,68,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,商水,民电,有
香洲区,洪湾,利是达星际广场,55.15,西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,民电,有
香洲区,南湾,中信红树湾二期,78,西南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,横琴金融传媒中心,82,南,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,免费车位,商水,商电,有
香洲区,横琴,横琴金融传媒中心,78.06,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,夏湾,现代广场,31,东,10厅1卫,1,0,1,8000 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,41,东,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,洪湾,利是达星际广场,61.97,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,民电,有
香洲区,吉大,光大国际贸易中心,194,南,10厅0卫,1,0,0,8000 ,整租,/精装/,无,租用车位,商水,商电,无
香洲区,横琴,中冶盛世国际广场,60,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,夏湾,宝珠新村,30,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,免费车位,商水,商电,无
香洲区,横琴,横琴金融传媒中心,40,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,吉大,海怡大厦,42.49,北,11厅1卫,1,1,1,8000 ,整租,/随时看房/,无,租用车位,民水,民电,有
香洲区,夏湾,中安广场,70,东,11厅0卫,1,1,0,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,柠溪,恒和中心,54,东东北,11厅1卫,1,1,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,老香洲,中珠水晶堡,56.35,南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,吉大,竹苑新村,40,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,有
香洲区,兰埔,中联国际,37,西北,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,兰埔,格力香樟,47,西南,10厅1卫,1,0,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,荔枝湾花园（南区）,27,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,横琴,信德口岸商务中心,71,西,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,商水,商电,有
香洲区,横琴,三一南方总部大厦,42,西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,无
香洲区,横琴,保利国际广场,161,北,10厅0卫,1,0,0,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,横琴,保利国际广场,123,南,10厅0卫,1,0,0,8000 ,整租,/,无,租用车位,商水,商电,无
香洲区,南湾,天朗海峰,79,西南,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,老香洲,中珠水晶堡,53,南,10厅1卫,1,0,1,8000 ,整租,/随时看房/,无,租用车位,民水,民电,无
香洲区,横琴,三一南方总部大厦,42,西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,免费车位,民水,民电,无
香洲区,吉大,诚丰银座,30,东南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,拱北,米兰丽都,65,南北,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,横琴,横琴万象世界,45,东北,10厅1卫,1,0,1,8000 ,整租,/精装/非居住房屋/,无,租用车位,商水,商电,无
香洲区,拱北,正邦岭秀城公寓楼,43,南,10厅1卫,1,0,1,8000 ,整租,/精装/,无,租用车位,民水,民电,有
香洲区,柠溪,丰达大厦,20,西北,10厅1卫,1,0,1,8000 ,整租,/,无,租用车位,民水,民电,无
香洲区,柠溪,金溪花园,35,南北,11厅1卫,1,1,1,8000 ,整租,/,无,租用车位,民水,民电,有
香洲区,拱北,米兰丽都,49.13,南,11厅1卫,1,1,1,8000 ,整租,/随时看房/,无,租用车位,民水,民电,有
香洲区,横琴,信德口岸商务中心,46,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,商水,商电,有
香洲区,南湾,华发世纪城三期,55,东南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,拱北,正邦岭秀城公寓楼,39,东,10厅1卫,1,0,1,8000 ,整租,/精装/随时看房/,无,租用车位,民水,民电,有
香洲区,唐家湾,万科红树东岸,48,南,11厅1卫,1,1,1,8000 ,整租,/精装/随时看房/,无,租用车位,商水,商电,有
香洲区,上冲,奥园商业广场,29.8,东,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,民水,商电,有
香洲区,拱北,龙泉阁,40,南西,11厅1卫,1,1,1,8000 ,整租,/精装/,无,租用车位,商水,商电,无
